"Location","Band Power","Total Power","Band/Total Power"
371722.689271197,0.409842387942031,3.86109792730283,0.106146592409358
371725.689271197,0.413617304072333,3.85745332337281,0.10722548515783
371728.689271197,0.414909650712963,3.82685343844474,0.108420575124399
371731.689271197,0.423030532435398,3.82399109218964,0.110625396931343
371734.689271197,0.420990198812139,3.82725914757256,0.10999782940728
371737.689271197,0.406418056273357,3.83091445961524,0.106089044941551
371740.689271197,0.380773921597223,3.76243661114733,0.101204076227907
371743.689271197,0.360122226772803,3.73149582057075,0.0965088115032971
371746.689271197,0.33998317213559,3.70209880005393,0.0918352508935303
371749.689271197,0.322981247199779,3.68015038564438,0.0877630567651996
371752.689271197,0.316567824831661,3.68875985720989,0.085819580858025
371755.689271197,0.322807911584249,3.73719914515707,0.0863769628125296
371758.689271197,0.339523614998081,3.80427957342907,0.0892478085389618
371761.689271197,0.35490338818155,3.86730041652323,0.0917703177816772
371764.689271197,0.370726959129693,3.92245011236007,0.0945141298193932
371767.689271197,0.392376912140124,3.96178335575167,0.0990404767010988
371770.689271197,0.424985923622314,4.00954847278232,0.105993461983864
371773.689271197,0.459777272722549,4.069137606929,0.112991330629771
371776.689271197,0.473321702075991,4.06365355530581,0.116476883581275
371779.689271197,0.465235044793545,4.00181170319048,0.116256105808935
371782.689271197,0.447452834191404,3.93055432753346,0.113839625891189
371785.689271197,0.437056731403583,3.88403613447933,0.112526432883502
371788.689271197,0.44320256346833,3.87040621951991,0.114510606466343
371791.689271197,0.467863498489195,3.89456915431193,0.120132286769434
371794.689271197,0.491075735291552,3.92719234372292,0.125044992022474
371797.689271197,0.501650604558168,3.93939649586157,0.127341993903168
371800.689271197,0.528748364762115,3.9566439189129,0.133635569841066
371803.689271197,0.589008186598601,4.02624096347764,0.146292333703209
371806.689271197,0.658710665733926,4.11279093973545,0.160161475597954
371809.689271197,0.727271926837983,4.20428302753557,0.172983579381974
371812.689271197,0.782161646352069,4.31111091156995,0.181429256262682
371815.689271197,0.831607442477341,4.41290199059423,0.18844910769599
371818.689271197,0.879700191111763,4.50577935868568,0.195238186578308
371821.689271197,0.916861792926438,4.59367208364415,0.199592347087843
371824.689271197,0.929043572328107,4.6504650773513,0.199774335872929
371827.689271197,0.921148803201491,4.65669487728412,0.197811715707413
371830.689271197,0.912474597124153,4.63007364487267,0.197075611990454
371833.689271197,0.912597126551713,4.59150832794303,0.198757589308468
371836.689271197,0.905641925598499,4.50026274244541,0.201242011284519
371839.689271197,0.902824970864547,4.39103955400351,0.205606203214772
371842.689271197,0.934098231064327,4.36964633920641,0.213769755845726
371845.689271197,1.01234042830738,4.49774447890977,0.225077354450506
371848.689271197,1.04049642576837,4.52146129956369,0.230123926056555
371851.689271197,0.990073127722518,4.34981539505364,0.22761267727554
371854.689271197,0.941027603508068,4.19886609670803,0.224114697119264
371857.689271197,0.916412153319809,4.09314287931642,0.223889607653485
371860.689271197,0.936614822964077,4.10348891022841,0.228248410914297
371863.689271197,0.97252318151794,4.21150064600775,0.230920819741494
371866.689271197,1.00896552360644,4.35441953555832,0.231710682759709
371869.689271197,1.04891560297984,4.52776377752287,0.231663058083321
371872.689271197,1.10005815680258,4.72312860379512,0.232908787602917
371875.689271197,1.16053333751754,4.94591318460878,0.234644906653236
371878.689271197,1.13430099365456,4.98944204414962,0.227340248392019
371881.689271197,1.0811094766753,4.99129920267348,0.216598811807601
371884.689271197,1.04633909822801,4.99588730186374,0.209440092421153
371887.689271197,1.01592180152552,4.95862075615239,0.204879915501709
371890.689271197,1.00947852521829,4.95565063622525,0.20370252048018
371893.689271197,1.00468224885715,4.9396119310208,0.203392951285857
371896.689271197,0.991739353089259,4.89913422240961,0.202431553835134
371899.689271197,0.988103315537692,4.84728740780331,0.203846653273956
371902.689271197,0.991669526634027,4.79467146429023,0.206827419567698
371905.689271197,0.972469270559888,4.71132454485379,0.206411012720854
371908.689271197,0.899441983942375,4.5179634207972,0.199081289547862
371911.689271197,0.824149145094581,4.33661272546326,0.190044441887889
371914.689271197,0.752993764144639,4.16222200760051,0.18091148496395
371917.689271197,0.686225167745546,3.99732615638256,0.17167104731993
371920.689271197,0.624649531012515,3.85316361983493,0.162113419683765
371923.689271197,0.567635149155533,3.71110497991876,0.152955831814803
371926.689271197,0.511961212778808,3.55390508734128,0.144055961033504
371929.689271197,0.453037222202004,3.40145428587531,0.133189272624731
371932.689271197,0.411323283477538,3.30076052237568,0.124614700366536
371935.689271197,0.380736783407778,3.22407553026682,0.118091769201284
371938.689271197,0.362108882739318,3.16005400637733,0.114589460182814
371941.689271197,0.348718652431948,3.10337724262981,0.112367471038243
371944.689271197,0.338324494660396,3.0548303722379,0.110750664827438
371947.689271197,0.326923505117577,2.99951920945399,0.108991969141977
371950.689271197,0.327235356015466,2.96202538572345,0.110476891113998
371953.689271197,0.336900083296704,2.97452092123915,0.11326196460449
371956.689271197,0.333577727252468,2.97122759517895,0.112269328608055
371959.689271197,0.322720281500728,2.94328257302362,0.109646380697046
371962.689271197,0.308057100314119,2.89326787893787,0.106473756736002
371965.689271197,0.292057950127753,2.82518441783446,0.103376596686604
371968.689271197,0.276843821043932,2.74596291272461,0.100818485115387
371971.689271197,0.264068404022817,2.6613778825669,0.0992224387797658
371974.689271197,0.260983509337147,2.61458713994878,0.099818248682375
371977.689271197,0.272996374178558,2.61889817762393,0.104240927162064
371980.689271197,0.290983570886289,2.62645142931867,0.110789625742964
371983.689271197,0.300278347703528,2.60593876477925,0.115228474192088
371986.689271197,0.309378770051195,2.59178905005378,0.119368808215613
