"Location","Band Power","Total Power","Band/Total Power"
371822.864,3.39870066922521e-17,1.54840864422203e-16,0.219496363696215
371825.864,3.72137243003046e-17,1.60220348840031e-16,0.232265904859938
371828.864,4.1205891972486e-17,1.67986564078419e-16,0.245292783970809
371831.864,4.52095328824721e-17,1.77454609579409e-16,0.25476674282863
371834.864,4.85521460292239e-17,1.8795974291101e-16,0.258311409013849
371837.864,5.02799290988694e-17,1.98329246376454e-16,0.253517471666441
371840.864,5.04172616925433e-17,2.06371371102992e-16,0.244303565087921
371843.864,4.95903781787256e-17,2.13418692724665e-16,0.23236192456067
371846.864,4.8911978648579e-17,2.18505547780161e-16,0.223847765631056
371849.864,4.61263708172585e-17,2.18928523344482e-16,0.210691462732241
371852.864,4.45272445791805e-17,2.15459414909142e-16,0.20666186528891
371855.864,4.46834457239705e-17,2.14964192747088e-16,0.207864598996457
371858.864,4.31940528034033e-17,2.15150030626622e-16,0.200762475736587
371861.864,4.08471009477782e-17,2.15173800279446e-16,0.189833060041371
371864.864,4.01405812837821e-17,2.16804445226459e-16,0.185146486465506
371867.864,4.22129316949958e-17,2.20422739657563e-16,0.191508969358495
371870.864,4.55684837164564e-17,2.25216564903722e-16,0.202331847730368
371873.864,4.77050383388744e-17,2.30042486927987e-16,0.207374902679643
371876.864,4.96144021588913e-17,2.35907775579577e-16,0.21031270392423
371879.864,5.17012883583912e-17,2.38817310072569e-16,0.216488864825924
371882.864,5.335324688448e-17,2.39382196292729e-16,0.22287892629758
371885.864,5.42959240093414e-17,2.36204842245437e-16,0.229867954836096
371888.864,5.63993165751071e-17,2.33069526754348e-16,0.241984944838161
371891.864,5.82272643299759e-17,2.37163686957204e-16,0.245515091610474
371894.864,5.86962759047088e-17,2.39366145708199e-16,0.245215444861877
371897.864,5.86943985964942e-17,2.39920256351923e-16,0.244641279935944
371900.864,5.80317895268537e-17,2.42446934023461e-16,0.239358727140011
371903.864,5.62421451568836e-17,2.4996479803909e-16,0.225000262429305
371906.864,5.56483036843544e-17,2.5427756232666e-16,0.218848659611048
371909.864,5.61527817552332e-17,2.55917824939985e-16,0.21941723585843
371912.864,5.68565240641141e-17,2.58886498202654e-16,0.219619502982373
371915.864,5.78030523153268e-17,2.62212197915038e-16,0.220443796188521
371918.864,5.89692475819917e-17,2.65908009555213e-16,0.221765593599945
371921.864,6.03149011095701e-17,2.69237091804078e-16,0.224021514663592
371924.864,6.17945069035218e-17,2.71626501882856e-16,0.227498077231698
371927.864,6.31196845557845e-17,2.72393455502336e-16,0.231722470862532
371930.864,6.35002635990222e-17,2.70802985403062e-16,0.234488787132492
371933.864,6.3490742825727e-17,2.67899890869651e-16,0.236994284020141
371936.864,6.34527114999434e-17,2.64813746775255e-16,0.239612604227058
371939.864,6.31696291605626e-17,2.62158051115597e-16,0.240960095986937
371942.864,6.26312200194477e-17,2.61114143947248e-16,0.23986146086403
371945.864,6.12306114891691e-17,2.62909215563965e-16,0.232896406304448
371948.864,5.81976971389106e-17,2.70061515349053e-16,0.215497928550428
371951.864,5.43744882044488e-17,2.82271992844809e-16,0.192631538313274
371954.864,5.36172155139512e-17,2.86474918801949e-16,0.187161988694092
371957.864,5.23139222956623e-17,2.89226382869633e-16,0.180875346766836
371960.864,5.01361616396092e-17,2.92707573745579e-16,0.171284128381275
371963.864,4.72286368760698e-17,2.93543877998321e-16,0.160891234380776
371966.864,4.46598108733294e-17,2.94496618561521e-16,0.151647958103804
371969.864,4.36930142409176e-17,2.99085698643524e-16,0.146088610853288
371972.864,4.34835607058859e-17,3.05963081379078e-16,0.142120286244638
371975.864,4.32392636525753e-17,3.07059991535911e-16,0.140816989658252
371978.864,4.29916452342544e-17,3.02973897145759e-16,0.14189884224109
371981.864,4.23622757807996e-17,2.95206252080225e-16,0.143500605025422
371984.864,4.05824292220838e-17,2.84736084377214e-16,0.142526470822436
371987.864,3.72783338467607e-17,2.71507767093706e-16,0.137301169118653
371990.864,3.23626585417421e-17,2.58404238574888e-16,0.125240432278603
371993.864,2.70723051295589e-17,2.45936770500191e-16,0.11007831433461
371996.864,2.27689580922603e-17,2.31657978800555e-16,0.0982869582569534
371999.864,2.04614281914665e-17,2.17060272226597e-16,0.0942661131932339
372002.864,2.02889066089825e-17,2.09409079910239e-16,0.0968864703368124
372005.864,2.01171038791063e-17,2.04214381398397e-16,0.09850973149565
372008.864,1.94819569011423e-17,2.01530783660681e-16,0.096669881133119
372011.864,1.966193169074e-17,1.93104087600661e-16,0.101820380578379
372014.864,2.05739622777675e-17,1.81432218644972e-16,0.113397512478348
372017.864,2.1358323492186e-17,1.67993340158083e-16,0.127137917920363
372020.864,2.13432645768652e-17,1.54374945778595e-16,0.138256013430286
372023.864,2.03664061417217e-17,1.41686325083367e-16,0.143742920354087
372026.864,1.84949091719808e-17,1.33922267799207e-16,0.138101821869614
372029.864,1.6599353113362e-17,1.27025492082223e-16,0.130677337605724
372032.864,1.60878231661438e-17,1.24863481614757e-16,0.128843301164545
372035.864,1.57635299562777e-17,1.2148284063728e-16,0.129759313114384
372038.864,1.54795153885061e-17,1.21915652635862e-16,0.126969056506144
372041.864,1.52830771052579e-17,1.20918375656913e-16,0.126391683829935
372044.864,1.48436502102649e-17,1.19673750580223e-16,0.124034302746403
372047.864,1.40560618251435e-17,1.18898931945407e-16,0.118218570975872
372050.864,1.35648857735162e-17,1.17665260974297e-16,0.115283692580085
372053.864,1.24406330938145e-17,1.13637160307451e-16,0.109476803715931
372056.864,1.15421524597314e-17,1.0600647161377e-16,0.108881583209229
372059.864,1.15639649806309e-17,1.00329285568125e-16,0.115260114882198
372062.864,1.10989768788221e-17,9.57036367971544e-17,0.115972362704947
372065.864,1.08880650150144e-17,8.93245964491035e-17,0.121893246069332
372068.864,1.08121807405627e-17,8.1188122564665e-17,0.133174415160924
372071.864,1.0700690196024e-17,7.1516976777251e-17,0.149624476288375
372074.864,1.04192263290375e-17,6.03629756299085e-17,0.172609554454685
372077.864,9.93982897040699e-18,4.8746938571263e-17,0.20390673264283
372080.864,9.13092217316919e-18,3.89204681244307e-17,0.234604633838863
372083.864,8.04953238388969e-18,3.31656990607129e-17,0.242706549593731
372086.864,7.17510694381764e-18,2.97899831052255e-17,0.240856361632479
372089.864,6.71106141087981e-18,2.77148624609951e-17,0.242146661212002
372092.864,6.74091075961816e-18,2.68538484298008e-17,0.251022149664682
372095.864,7.04972005840509e-18,2.68077988510873e-17,0.262972730344818
372098.864,7.28467292855566e-18,2.71913736503397e-17,0.267903822080892
372101.864,7.32874745717455e-18,2.75812851855678e-17,0.265714501984462
372104.864,7.27105356001897e-18,2.78361048684809e-17,0.261209447024755
372107.864,7.17443019676351e-18,2.78584593209253e-17,0.257531477750264
372110.864,6.91309304083075e-18,2.75890414650894e-17,0.250573875485252
372113.864,6.62206155353463e-18,2.70283357195838e-17,0.245004413969022
372116.864,6.30025081328148e-18,2.61290038666635e-17,0.24112097213624
372119.864,6.00153461215761e-18,2.46965662714287e-17,0.243010892534512
372122.864,5.51601481149085e-18,2.30640317280568e-17,0.239160909789279
372125.864,4.7438828488245e-18,2.156253367513e-17,0.220005817511884
372128.864,3.91854335762e-18,2.02976540845501e-17,0.193054002265348
372131.864,3.27568258898146e-18,2.0004094601005e-17,0.163750604779528
372134.864,3.29211351432569e-18,2.20026999857236e-17,0.149623160633094
372137.864,3.88683053205829e-18,2.50827462176759e-17,0.154960326047521
372140.864,4.2478362910035e-18,2.69555933576102e-17,0.157586450969525
372143.864,4.27987243015854e-18,2.80133690662326e-17,0.152779639608487
372146.864,4.61205339336618e-18,3.02550775346659e-17,0.152438987739554
372149.864,5.0706649817308e-18,3.2337024985762e-17,0.156806786770379
372152.864,5.50180833823832e-18,3.38963523862045e-17,0.162312695937086
372155.864,5.82047016593314e-18,3.51585431079359e-17,0.165549242130552
372158.864,6.22969473181031e-18,3.60190416419663e-17,0.172955593703304
372161.864,6.55836360798303e-18,3.60343783720946e-17,0.182002962289531
372164.864,6.79280114886414e-18,3.5387048017103e-17,0.191957270512677
372167.864,7.02571735705942e-18,3.4268392206118e-17,0.205020338123862
372170.864,6.88722551106974e-18,3.33711497262196e-17,0.206382625938071
372173.864,6.57220789014858e-18,3.30000412859002e-17,0.199157565689369
372176.864,6.68062051450012e-18,3.46498294334513e-17,0.19280384993903
372179.864,6.89857593889269e-18,3.44050361060042e-17,0.200510643780106
372182.864,7.38140834027468e-18,3.4909704700173e-17,0.211442875374368
372185.864,7.7447383613836e-18,3.70362259925677e-17,0.209112514945173
372188.864,8.15281021348986e-18,3.89044709710311e-17,0.209559724371026
372191.864,8.79538330263748e-18,4.03930653893273e-17,0.217744883134356
372194.864,9.27258661082248e-18,4.19385774979748e-17,0.221099216139848
372197.864,9.66169912616599e-18,4.3806234562723e-17,0.220555343836551
372200.864,1.03026096459e-17,4.56162714091722e-17,0.225853830829067
372203.864,1.12063151149078e-17,4.71683330186696e-17,0.237581326235809
372206.864,1.18200701914523e-17,4.81343980503263e-17,0.245563893394782
372209.864,1.20423837553594e-17,4.84687519661672e-17,0.248456650250977
372212.864,1.19973779621494e-17,4.91010871315875e-17,0.244340373360721
372215.864,1.17735509525001e-17,4.91284998093917e-17,0.239648086104379
372218.864,1.1689218660938e-17,4.87769811213232e-17,0.239646209999413
372221.864,1.17579639781513e-17,4.91431398451438e-17,0.239259518524908
372224.864,1.1920849575931e-17,4.97833895829791e-17,0.239454357684128
372227.864,1.21339453276418e-17,5.08385927365555e-17,0.238675869541072
372230.864,1.23765164691717e-17,5.15645220729064e-17,0.240019997696725
372233.864,1.2845696419751e-17,5.2471615368356e-17,0.244812291932943
372236.864,1.34776360578072e-17,5.33004638548175e-17,0.252861515324112
372239.864,1.43242678710436e-17,5.41582750176527e-17,0.264488997597774
372242.864,1.50256232355916e-17,5.50583945997328e-17,0.2729034027386
372245.864,1.59952277165727e-17,5.62319896966968e-17,0.28445068017062
372248.864,1.72913104869467e-17,5.75473803630219e-17,0.300470853371069
372251.864,1.86057881242283e-17,5.86414327847247e-17,0.317280585427217
372254.864,1.96754656057247e-17,5.94677543459696e-17,0.330859401403614
372257.864,2.03801950127636e-17,6.05404660457508e-17,0.336637563995001
