"Location","Band Power","Total Power","Band/Total Power"
371720.864,0.16886662784621,0.659914682411954,0.255891605910345
371723.864,0.211142589701977,0.703508401894242,0.300128028511759
371726.864,0.25495099462525,0.757126141073693,0.336735163131073
371729.864,0.29197214330616,0.81863930004303,0.356655419903262
371732.864,0.318434823156032,0.884228164105391,0.360127437784348
371735.864,0.331434547231331,0.956791793760314,0.346401954315213
371738.864,0.332783708440398,1.03597300706152,0.321228165378864
371741.864,0.327360460864027,1.11962658416986,0.292383608510641
371744.864,0.322729544145403,1.18182621206944,0.273076989534939
371747.864,0.318217964792076,1.21347548643202,0.262236829956682
371750.864,0.314997828027807,1.21757844117327,0.25870844733771
371753.864,0.320467186424811,1.21602653624734,0.263536343058576
371756.864,0.323332221538644,1.2277739563931,0.263348330411336
371759.864,0.327383658018088,1.24200440624215,0.263592992402201
371762.864,0.335071218133252,1.25858756238397,0.266227975031449
371765.864,0.345060358965678,1.27911717118335,0.269764464694389
371768.864,0.356746357924051,1.30126731150252,0.27415301588736
371771.864,0.372362062369783,1.31961093120803,0.282175642504649
371774.864,0.389149740882566,1.33552094401724,0.291384229222198
371777.864,0.403074676669948,1.35542645396674,0.297378493307641
371780.864,0.410962628774617,1.37293427914244,0.299331610418608
371783.864,0.412900258279278,1.38098630023182,0.298989394905631
371786.864,0.409272026074125,1.38008616920551,0.296555414586711
371789.864,0.402959620051508,1.37072272435443,0.2939760265821
371792.864,0.39652884870341,1.35700822898557,0.29220813863438
371795.864,0.389010308016838,1.34400698120835,0.289440690008242
371798.864,0.382488331848741,1.3305339688784,0.287469798438268
371801.864,0.37883601916501,1.33130517348397,0.284559864042
371804.864,0.377351999250963,1.35152748575244,0.279204088136526
371807.864,0.380445956591115,1.3868973137749,0.274314437566834
371810.864,0.389429049832172,1.45450740055167,0.267739476392123
371813.864,0.401909753337325,1.5752432456591,0.255141391302498
371816.864,0.414540528685415,1.76037451632186,0.235484281805874
371819.864,0.427269064936923,1.86150826212661,0.229528427904373
371822.864,0.459963560978979,1.89629530919186,0.242559035372503
371825.864,0.513964620771136,1.95911909896887,0.262344755375846
371828.864,0.584559344931231,2.03594242897572,0.287119781292304
371831.864,0.654742862946724,2.13082037305607,0.307272668886527
371834.864,0.704383666278244,2.22999693983215,0.315867548379355
371837.864,0.736592534366657,2.29935372055471,0.320347638461192
371840.864,0.751754095889087,2.34622267790066,0.320410378337038
371843.864,0.759452957547991,2.36577326228769,0.321016798039896
371846.864,0.758430311320548,2.37232798549954,0.319698758332039
371849.864,0.762931735496126,2.36753508641382,0.322247277294531
371852.864,0.762791777006655,2.35190209243254,0.324329732713368
371855.864,0.756862445884342,2.2979010000317,0.32937121567635
371858.864,0.746869439971868,2.20399972640161,0.338870023904792
371861.864,0.731786645498203,2.08323913262236,0.351273473140378
371864.864,0.721340922987615,1.98467955288144,0.363454605021926
371867.864,0.721390757164643,1.94302779827784,0.371271454687385
371870.864,0.722875685344998,1.94855497054197,0.37098039125062
371873.864,0.732106035172957,1.95826851460275,0.373853753820614
371876.864,0.739767245406813,1.97959488071226,0.373696281302083
371879.864,0.75105482923965,2.00071287621227,0.375393610032409
371882.864,0.762897843570287,2.02036690133028,0.377603614010886
371885.864,0.772824692258725,2.03654985815235,0.379477423135551
371888.864,0.779836492586804,2.04027881352787,0.382220551140448
371891.864,0.781132733450432,2.03323458841593,0.384182296475197
371894.864,0.775607952457943,2.02113343373888,0.383749009100874
371897.864,0.766411987563639,2.00638559116082,0.381986389326203
371900.864,0.754505963228864,1.98988943150472,0.379169792694622
371903.864,0.74209428076204,1.96095149982757,0.378435815892078
371906.864,0.732603117087775,1.91475940223969,0.382608444816018
371909.864,0.715292807426982,1.88648472709431,0.379167028046245
371912.864,0.698161673347164,1.86914072785344,0.373520122344639
371915.864,0.687259419664874,1.86497893591825,0.368507872356473
371918.864,0.688206706279492,1.88892034235813,0.364338659945995
371921.864,0.702642155238163,1.94778661707275,0.360738773477217
371924.864,0.72793865089123,2.03564947156573,0.357595283991272
371927.864,0.753011264350118,2.04226518745979,0.368713754204824
371930.864,0.783987134836342,2.03848120561576,0.384593751797443
371933.864,0.81306599374878,2.03935135417233,0.398688530098219
371936.864,0.837395040930961,2.0355312920527,0.411388930349729
371939.864,0.854638500442729,2.02464554089921,0.422117592032013
371942.864,0.85087520819468,2.01613646015612,0.422032548396448
371945.864,0.817952201019924,2.00651379841947,0.407648430658301
371948.864,0.762102333577272,2.00329380629905,0.380424644243874
371951.864,0.702051717606895,2.00069863963442,0.350903281333354
371954.864,0.66395039887538,1.95163782867173,0.340201644547575
371957.864,0.619636580385703,1.86853164685835,0.33161685081841
371960.864,0.570146022802669,1.74826212712985,0.326121588951129
371963.864,0.517567661891597,1.60879146496978,0.321712088335401
371966.864,0.456632368089373,1.46265952572735,0.31219320700236
371969.864,0.402020358668184,1.37174442241311,0.293072347953102
371972.864,0.389116179471516,1.37051266780425,0.283920162587723
371975.864,0.398198786927045,1.34261932051206,0.296583537003754
371978.864,0.403852128429543,1.3083914647261,0.308663071655
371981.864,0.40170196763365,1.27259351687502,0.315656148099881
371984.864,0.388271368798467,1.24361495934772,0.312211883493358
371987.864,0.368229871894393,1.22965265895061,0.29945844398746
371990.864,0.352347968063379,1.22486541871722,0.287662597603897
371993.864,0.334851336253385,1.21764733189154,0.274998620276378
371996.864,0.317063308278545,1.20091324342732,0.264018495935369
371999.864,0.294779377152345,1.1739638863872,0.251097483125746
372002.864,0.261723854515436,1.12484663449412,0.232675145650537
