"Location","Band Power","Total Power","Band/Total Power"
372017.864,3.8134024844284e-17,1.58813376215018e-16,0.24011846957182
372020.864,3.38734708044291e-17,1.45939156391787e-16,0.232106801504955
372023.864,3.0273451354779e-17,1.33943902947664e-16,0.226015896868465
372026.864,2.89025227860251e-17,1.26604111088868e-16,0.2282905550021
372029.864,2.75627241662281e-17,1.20084208361883e-16,0.22952829970087
372032.864,2.79551197023546e-17,1.18040340542912e-16,0.236826830334261
372035.864,2.81492633528526e-17,1.14844434045079e-16,0.245107771977903
372038.864,2.93292896860241e-17,1.15253595114776e-16,0.254476137224321
372041.864,2.97459597766692e-17,1.14310814145606e-16,0.26021999754791
372044.864,3.01414539455102e-17,1.13134201368189e-16,0.266422121524654
372047.864,3.05523096811313e-17,1.12401722549483e-16,0.271813536199867
372050.864,3.10569953131024e-17,1.11235465292641e-16,0.279200480093258
372053.864,3.05102284548455e-17,1.07427479416333e-16,0.284007673088966
372056.864,2.85814691516248e-17,1.00213768246897e-16,0.285205013758275
372059.864,2.71671819695195e-17,9.48468109469161e-17,0.286432213147624
372062.864,2.66957337515032e-17,9.04739298683481e-17,0.295065482292514
372065.864,2.52704083839163e-17,8.44434709600814e-17,0.299258286006058
372068.864,2.2859520842818e-17,7.67516131349019e-17,0.297837659810995
372071.864,1.95001156483518e-17,6.76089452593685e-17,0.288425083005561
372074.864,1.53816871049612e-17,5.70644523714436e-17,0.269549368577812
372077.864,1.11376303066815e-17,4.60831714362213e-17,0.24168541269118
372080.864,7.18812721630274e-18,3.67936665875766e-17,0.195363166625254
372083.864,4.71283287105217e-18,3.13533657787068e-17,0.150313459304992
372086.864,3.24461190445864e-18,2.81621151759782e-17,0.115211939308672
372089.864,2.31581049357444e-18,2.62003891024708e-17,0.0883884008179119
372092.864,1.8289121244416e-18,2.53864250183363e-17,0.07204291754828
372095.864,1.66443124624185e-18,2.53428918100443e-17,0.065676453133978
372098.864,1.63653269795239e-18,2.57055062377528e-17,0.0636646749072333
372101.864,1.61904694104857e-18,2.60741111317116e-17,0.0620940415905288
372104.864,1.58453341431084e-18,2.63150062417879e-17,0.060214061883619
372107.864,1.61496118631989e-18,2.6336139139454e-17,0.0613211062475187
372110.864,1.69932614620401e-18,2.60814435708222e-17,0.0651546047131026
372113.864,1.74405398003751e-18,2.5551377483541e-17,0.0682567498038391
372116.864,1.70998223279457e-18,2.47011894477202e-17,0.0692267162443221
372119.864,1.5136051136171e-18,2.33470271309135e-17,0.0648307429091455
372122.864,1.38330175586927e-18,2.18037021254307e-17,0.0634434348768626
372125.864,1.36425327498973e-18,2.03842531464344e-17,0.0669268216593144
372128.864,1.39888612148288e-18,1.91884926591649e-17,0.0729023455010543
372131.864,1.61055645307298e-18,1.89109746774528e-17,0.0851651742198783
372134.864,2.45239747267131e-18,2.08003666531704e-17,0.117901646329754
372137.864,3.72079920235625e-18,2.37121043478575e-17,0.156915605117622
372140.864,4.39259742572557e-18,2.5482610114025e-17,0.172376275666832
372143.864,4.82381015102104e-18,2.64825838713565e-17,0.1821502831617
372146.864,5.47427803621638e-18,2.86017946092743e-17,0.191396313098525
372149.864,5.93251185483156e-18,3.05699744400919e-17,0.194063356724668
372152.864,6.24454463944005e-18,3.20440926929693e-17,0.194873504432539
372155.864,6.63340641179313e-18,3.32373112441143e-17,0.199577106676094
372158.864,6.96323940100283e-18,3.40507880003288e-17,0.204495690406213
372161.864,6.98960314378894e-18,3.40652866577725e-17,0.205182572335529
372164.864,6.82790506561508e-18,3.34533295462231e-17,0.204102406493824
372167.864,6.50575711459416e-18,3.23958024680788e-17,0.200820989725586
372170.864,6.28613822636005e-18,3.15475896318906e-17,0.199258906931056
372173.864,6.39432540474199e-18,3.11967603413155e-17,0.204967609930755
372176.864,6.89706982628638e-18,3.27563961310769e-17,0.210556429916384
372179.864,6.72398925343148e-18,3.25249794881898e-17,0.206733082056917
372182.864,6.86493636236133e-18,3.30020705635515e-17,0.20801532283078
372185.864,7.40967432848667e-18,3.5012388506635e-17,0.211630072797876
372188.864,7.67981218536546e-18,3.67785435955649e-17,0.208812297458444
372191.864,7.69065800098299e-18,3.81857940565772e-17,0.20140102336456
372194.864,7.82787265158682e-18,3.96468519516374e-17,0.197439954656061
372197.864,8.11563064033195e-18,4.14124512532846e-17,0.195970786435595
372200.864,8.38407007407714e-18,4.31235789824415e-17,0.194419625455736
372203.864,8.65928357872682e-18,4.45908284821303e-17,0.194194274326996
372206.864,8.78401677774245e-18,4.55041030748986e-17,0.193037906126491
372209.864,8.78089002328883e-18,4.58201862849558e-17,0.191638025403922
372212.864,9.04693491144173e-18,4.64179676162002e-17,0.194901573163326
372215.864,9.12895384790608e-18,4.64438823334687e-17,0.19655880148778
372218.864,9.03238414869344e-18,4.61115723168793e-17,0.19588107051789
372221.864,9.03460319282905e-18,4.64577223672671e-17,0.194469352617135
372224.864,9.20570363489718e-18,4.70629857806305e-17,0.195603901499295
372227.864,9.53292418255843e-18,4.80605275596946e-17,0.198352466495876
372230.864,9.54320372223366e-18,4.87467886262995e-17,0.195770921350191
372233.864,9.50890577300178e-18,4.9604313982107e-17,0.191695137169557
372236.864,9.45132143052875e-18,5.03878702015488e-17,0.187571361772664
372239.864,9.3672915477745e-18,5.11988064374531e-17,0.182959178144475
372242.864,9.38255077784272e-18,5.20497391571245e-17,0.180261244912665
372245.864,9.53518392118174e-18,5.31592033744729e-17,0.179370331304862
372248.864,9.70842257388274e-18,5.44027147694142e-17,0.178454744676472
372251.864,9.84547008369102e-18,5.5436982905778e-17,0.177597509237193
372254.864,9.98177607367002e-18,5.62181502833483e-17,0.177554331178815
372257.864,1.0186400446165e-17,5.72322438574584e-17,0.177983593855503
372260.864,1.10120998429868e-17,5.96940889841993e-17,0.184475549093339
372263.864,1.09749293849448e-17,5.95229835627851e-17,0.184381372169767
372266.864,1.09201667117824e-17,5.90578776270863e-17,0.184906182723607
372269.864,1.13342391056833e-17,5.93625789124795e-17,0.190932390629353
372272.864,1.11499462297153e-17,5.88053102923381e-17,0.189607812190527
372275.864,1.07784015747856e-17,5.88927216439285e-17,0.183017549094656
372278.864,1.107726380412e-17,6.13725379487358e-17,0.180492190389337
372281.864,1.19796192882904e-17,6.5419557344318e-17,0.183119846336454
372284.864,1.17423064601513e-17,6.63526138552988e-17,0.176968257584528
372287.864,1.03822036847275e-17,6.49252938067519e-17,0.159909999262072
372290.864,9.07671290113708e-18,6.43183269063774e-17,0.14112171969817
372293.864,8.89800150883998e-18,6.53502151625329e-17,0.136158717866647
372296.864,8.96676574749267e-18,6.69494896248409e-17,0.133933295051821
372299.864,8.94171975101272e-18,6.79617202208621e-17,0.131569944403319
372302.864,8.87266819733907e-18,6.85957923448084e-17,0.12934712019564
372305.864,8.69404031995221e-18,6.88941683643559e-17,0.126194139886741
372308.864,8.24592906605881e-18,6.83522742875425e-17,0.120638693474486
372311.864,7.82198464326272e-18,6.7663612441982e-17,0.115601049973051
372314.864,7.69472967182706e-18,6.77940123438727e-17,0.113501611806024
372317.864,7.51984417735579e-18,6.74381155461454e-17,0.11150732959331
372320.864,7.34441654359334e-18,6.66923411964275e-17,0.110123837487756
372323.864,7.53117619780139e-18,6.71735852342022e-17,0.112115144242246
372326.864,7.47221592729134e-18,6.74073633307408e-17,0.110851627449485
372329.864,7.12282754312308e-18,6.70577281746518e-17,0.106219338725161
372332.864,7.17056673160664e-18,6.74781429332769e-17,0.106265027754201
372335.864,7.44132462645435e-18,6.84096448911832e-17,0.108775957517262
372338.864,7.57788979860633e-18,6.89444788765106e-17,0.109912931711028
372341.864,7.61726511329129e-18,6.8896140521558e-17,0.110561564924059
372344.864,7.49805687113221e-18,6.86511125374993e-17,0.109219743045483
372347.864,7.08482734313454e-18,6.8451730235938e-17,0.103501070297488
372350.864,6.59910117680815e-18,6.88595912591425e-17,0.0958341613149206
372353.864,6.52234654151817e-18,7.03214469286363e-17,0.092750459872323
372356.864,6.46756585142964e-18,7.11198098257818e-17,0.0909390206086443
372359.864,6.30856366408961e-18,7.16742043004539e-17,0.0880172124080302
372362.864,5.86513811306956e-18,7.19026306414293e-17,0.0815705637018814
372365.864,5.15372740993885e-18,7.12038286781711e-17,0.072379919810672
372368.864,4.9074920683515e-18,7.18860464144634e-17,0.0682676585113202
372371.864,4.94227672969106e-18,7.27071207085768e-17,0.0679751402823473
372374.864,5.09302200848939e-18,7.32473431357187e-17,0.0695318326980491
372377.864,5.25926765486832e-18,7.35523894666768e-17,0.0715036954340016
372380.864,5.38126887804183e-18,7.36086701596342e-17,0.0731064542583305
372383.864,5.25038184248402e-18,7.30800545584684e-17,0.0718442518167991
372386.864,4.9919240510553e-18,7.19446712400319e-17,0.0693855981967106
372389.864,4.90431948044417e-18,7.08084610199625e-17,0.0692617719662277
372392.864,5.08908017478636e-18,6.99016057180821e-17,0.0728034802993076
372395.864,5.16682729671468e-18,6.9201090496087e-17,0.0746639577450999
372398.864,4.90692160540025e-18,6.80412842195314e-17,0.0721168282122416
372401.864,4.87829985983876e-18,6.76571033820967e-17,0.0721032916867328
372404.864,3.93849140558215e-18,6.53133211699903e-17,0.0603015025882925
372407.864,3.23407589532778e-18,6.24236925691318e-17,0.0518084682630104
372410.864,3.38561346230472e-18,6.12062191738e-17,0.0553148602871711
372413.864,5.00613674899499e-18,6.6617455911699e-17,0.0751475222294679
372416.864,6.61324541268455e-18,7.06032272094887e-17,0.0936677496775355
372419.864,6.7239594425776e-18,7.19293664875279e-17,0.0934800314659172
372422.864,5.47276624909963e-18,7.28369003511517e-17,0.0751372755116575
372425.864,4.59561633929563e-18,7.92614286682248e-17,0.0579804883221587
372428.864,6.65451756210066e-18,9.71234811516211e-17,0.0685160527937851
372431.864,1.21065967661685e-17,1.21400518769011e-16,0.0997244236592084
372434.864,1.99135786668686e-17,1.49291993683151e-16,0.133386782342341
372437.864,2.75152756351143e-17,1.75656961943389e-16,0.156642101347409
372440.864,3.48346455340494e-17,1.98910247079416e-16,0.175127455953244
372443.864,2.72122425421614e-17,2.05278613584897e-16,0.132562482116079
372446.864,2.24783151261034e-17,2.32811396216563e-16,0.0965516099787225
372449.864,2.34722208687249e-17,2.65810367036127e-16,0.0883043845522201
372452.864,2.74046165339702e-17,2.99938953770439e-16,0.091367313879959
372455.864,3.30727832874113e-17,3.35002742070035e-16,0.0987239181478016
372458.864,3.68140270388309e-17,3.6261527473881e-16,0.101523652210591
372461.864,3.55926105412219e-17,3.81916175338128e-16,0.0931948234706481
372464.864,3.2697412008905e-17,3.9993089983171e-16,0.0817576536913352
372467.864,3.06139112505194e-17,4.18349718290215e-16,0.0731777981723945
372470.864,3.09692248732963e-17,4.40484884837501e-16,0.0703071227625011
372473.864,3.48995375690447e-17,4.66193775431772e-16,0.074860582462136
372476.864,4.25597486817543e-17,4.92893589694379e-16,0.0863467279177716
372479.864,4.41455391348576e-17,5.04213906341623e-16,0.0875531963312163
372482.864,4.18137697180709e-17,5.11093040385425e-16,0.0818124419900892
372485.864,4.37126474569906e-17,5.18344166720702e-16,0.0843313193501109
372488.864,4.69371631563137e-17,5.24660640604327e-16,0.0894619483982054
372491.864,4.95178630369092e-17,5.29094411122174e-16,0.0935898433171599
372494.864,5.3218739852969e-17,5.34093823606078e-16,0.0996430542739634
372497.864,5.55037443780978e-17,5.39217714526499e-16,0.102933829662546
372500.864,5.64809132445244e-17,5.43662210422798e-16,0.103889717110557
372503.864,5.67827719933193e-17,5.48032744285721e-16,0.103612006007647
372506.864,5.69936041799234e-17,5.54268382177819e-16,0.102826728012133
372509.864,5.70497008539426e-17,5.62080242206521e-16,0.101497431452112
372512.864,5.65700664491096e-17,5.69006789000289e-16,0.0994189657183173
372515.864,5.49762046103264e-17,5.73372692493511e-16,0.0958821466910872
372518.864,5.28446612661487e-17,5.7583691681738e-16,0.0917701865281899
372521.864,5.0250970674296e-17,5.75587967835988e-16,0.0873037198175324
372524.864,4.73711484155089e-17,5.7218833218066e-16,0.0827894344419315
372527.864,4.44353660450338e-17,5.67102189048415e-16,0.0783551305269962
372530.864,4.23588144415988e-17,5.62008919703886e-16,0.0753703597158511
372533.864,4.08249224981414e-17,5.55893777700775e-16,0.0734401501434264
372536.864,3.99305635269589e-17,5.49479555665306e-16,0.0726697892856291
372539.864,3.9693700110848e-17,5.44035542553625e-16,0.0729615935101069
372542.864,4.00402189296914e-17,5.39639078417639e-16,0.0741981456330027
372545.864,4.09278396743697e-17,5.3591164556367e-16,0.0763704987812347
372548.864,4.21099690313552e-17,5.33161660480051e-16,0.0789816150573169
372551.864,4.1927231542853e-17,5.2954223994068e-16,0.0791763685320924
372554.864,4.0808517608001e-17,5.22959737042242e-16,0.0780337657327235
372557.864,4.09113381447608e-17,5.14937070394841e-16,0.0794491997117066
372560.864,3.97955319998405e-17,5.03817327189716e-16,0.0789880177837854
372563.864,3.99860481048213e-17,4.88046404596687e-16,0.0819308322491691
372566.864,4.40558756979998e-17,4.75034869310254e-16,0.0927424038617807
372569.864,4.86868940660222e-17,4.66803553856154e-16,0.104298464876352
372572.864,5.22911698136734e-17,4.57647957937974e-16,0.114260686422118
372575.864,5.54433968563963e-17,4.48346971332752e-16,0.123661807487147
372578.864,5.37156917568869e-17,4.2194785113805e-16,0.127304100760339
372581.864,5.09554702282093e-17,3.85304890525194e-16,0.13224714111143
372584.864,5.34429303923438e-17,3.58210384440651e-16,0.149194252075622
372587.864,5.85503151510314e-17,3.36694446107358e-16,0.17389747834558
372590.864,6.48218280584343e-17,3.19439680298063e-16,0.202923531597422
372593.864,7.14552687000952e-17,3.1171940182303e-16,0.229229455344143
372596.864,5.74291178778162e-17,2.70813013082498e-16,0.212061884412923
372599.864,4.14586238696914e-17,2.22906554023673e-16,0.185991049259541
372602.864,3.15746748059616e-17,1.86901978138829e-16,0.168937081995506
372605.864,2.47683291387241e-17,1.58042581808609e-16,0.156719340163139
372608.864,2.09277133505644e-17,1.35930800317712e-16,0.153958582614462
372611.864,1.98365813044995e-17,1.22611973693294e-16,0.161783394451503
372614.864,1.91978678487582e-17,1.14317249648526e-16,0.167935004627761
